MAGPIID,Ha,Ha_err,Hb,[OI]6302,[OIII]5008,[NII]6585,[SII]6718,"type(sf+AGN=0, sf=1, sy=2, ln=3)","type(sf=1, sy=2, ln=3) SII","type(sf=1, AGN>1) NII",SFR,SFR_err,"re, arcsec","re, kpc"
1506211197,277.7459,2.5698370843111274e-17,77.036,193.1348,2135.0854,3297.6777,429.9148,2.0,2.0,0.0,0.007558217888068084,0.0422068077912269,0.9899999999999999,37.91243695223698
1506279269,59197.57,1.1569323104594402e-16,12165.128,1249.0415,7162.781,23979.426,20826.504,1.0,1.0,0.0,3.104646615970241,0.1904565005775834,1.62,62.11078080615715
1507084083,107292.68,2.8572237993647084e-17,28107.36,4440.6943,45226.867,20137.39,32321.496,1.0,1.0,0.0,2.411459367126272,0.03422161606274904,1.066,34.861284226139034
1507196198,30.381107,6.2213510199014645e-19,59.218857,70.11722,1730.3337,190.54373,0.0,0.0,2.0,0.0,1.3497988398511448e-05,0.0011706126012990465,1.087,44.55555295527219
1508197198,47618.69,2.2771888675100076e-16,8489.562,463.54407,3592.5789,18019.014,11879.656,1.0,1.0,0.0,3.931089358558755,0.43290141298850215,2.124,87.50997046380957
1509126271,100484.6,3.035984283973003e-16,16051.715,2719.291,7051.139,63671.36,50734.89,0.0,1.0,0.0,0.623419928368081,0.0341408008320991,2.648,26.534635269291876
1509199156,2212.4265,8.732395503564324e-17,818.20886,830.2926,7658.139,13812.336,3026.225,3.0,3.0,0.0,0.02888941663507348,0.12885886919501907,3.133,113.72577454122326
1509231092,0.0,0.0,52.634426,47.189445,342.7025,45.86056,0.0,0.0,0.0,0.0,0.0,0.0,0.8260000000000001,29.716220387153285
1511197198,5325.533,3.6908375215323276e-14,77.174835,449.17752,2503.5654,13925.345,2422.3262,0.0,2.0,0.0,88.25855084855311,59.21617648460102,2.339,88.53112612206154
1511283231,42308.156,8.845627535836515e-17,7636.9805,636.0054,2433.4358,20034.016,13015.795,1.0,1.0,0.0,2.8915610257401547,0.1430348371615188,1.173,44.57205420287552
1512197195,0.0,0.0,39.315887,21.589766,888.5353,123.24097,0.0,0.0,0.0,2.0,0.0,0.0,1.046,43.87036243970131
1523197197,97.44438,8.927368525972074e-17,20.197395,151.68541,2093.052,628.33923,0.0,2.0,2.0,0.0,0.0044199761524593715,0.12950567674370891,1.371,49.34329821117507
1524197197,13764.963,4.1528804966075104e-15,496.8247,461.73126,2.9910212,21942.766,7118.551,1.0,1.0,2.0,41.0194602532282,8.760039638332145,1.327,57.59135420832236
1524243357,29.649416,2.586375531123202e-19,66.23374,210.88086,357.2276,468.65118,0.0,1.0,1.0,0.0,1.0893703900064362e-05,0.0005417419656051078,1.009,43.636475298955226
1525170222,308.63776,5.564845713815493e-17,86.70563,47.543083,2124.8457,4319.3633,92.170975,0.0,2.0,0.0,0.00974777198645374,0.10907345100967637,1.314,54.971346820836665
1525196197,0.0,0.0,140.72975,49.645912,1446.0591,257.83105,139.95398,1.0,1.0,0.0,0.0,0.0,1.421,58.99649198453242
1526198197,18978.863,2.933341340036903e-16,2753.6768,2675.7354,5728.761,15354.611,7912.702,2.0,2.0,2.0,2.217778089739335,0.5037551165923989,1.688,66.10113629314064
1527196197,400.01,3.97779183564097e-17,85.599724,101.42376,1800.2084,5277.767,66.78301,0.0,2.0,0.0,0.018223363158313497,0.06213336762654567,1.032,38.54154916085081
1528197197,121190.79,2.6284620226753917e-16,21863.016,3241.4568,6941.6875,49652.004,27844.148,1.0,1.0,0.0,10.198980238514771,0.5226768123601992,2.085,87.85770856365292
1529198197,0.0,0.0,48.740433,102.837296,2791.922,1395.2876,1118.7397,2.0,3.0,2.0,0.0,0.0,1.066,48.66591878569621
1530197196,42.080696,1.8831510054759764e-18,37.973892,153.8508,1559.739,187.95955,370.26538,0.0,1.0,0.0,9.678094523845238e-05,0.0034221648999835257,1.061,42.739685897949066
1531194196,416.70422,7.555976551172632e-17,105.492325,591.3537,5584.598,6084.8115,3353.336,3.0,1.0,0.0,0.019851234200301715,0.17803541413903454,1.24,56.8771246618798
1533122361,3712.0142,1.1452390608598383e-16,638.4788,807.79205,4354.418,10136.066,4018.454,0.0,2.0,0.0,0.06022256850967885,0.03956886794023743,1.041,18.284686362630364
1533176049,28981.477,2.1054886683798068e-16,5505.2695,426.35135,4221.364,14594.048,6755.01,0.0,1.0,0.0,2.0652361299671487,0.39675267872569314,1.368,56.11482671959921
1533197198,63229.93,1.5522526438490831e-16,10914.193,1354.504,4838.936,31415.082,15274.973,0.0,1.0,0.0,5.588692571664055,0.29444071716044207,1.28,52.678784811199414
1534149233,70.61229,1.3392423279370222e-18,70.67871,39.34401,1394.9855,359.58612,0.0,2.0,1.0,0.0,0.0001314996209136246,0.0024701965975810988,1.254,50.891091041536924
1534176099,11.213621,1.1324338376158386e-20,105.12468,57.588318,1876.9141,340.2621,0.0,1.0,1.0,0.0,1.5628954841819346e-07,2.051789044920353e-05,1.155,46.45687231998192
1534198197,406.373,6.4711388157066316e-18,385.6442,124.369125,4730.145,3868.7131,1318.5244,3.0,1.0,0.0,0.0008582376061826237,0.012051175678944473,2.324,94.76948565335977
1534224157,37.131977,6.015315223195478e-20,145.86874,62.343246,1168.819,759.59546,0.0,0.0,1.0,0.0,3.424077548911944e-06,0.00010825720157347829,1.1,44.09607526641361
1534302074,16.661512,5.755504760955229e-20,52.62099,86.05577,983.7429,0.0,82.25469,0.0,1.0,0.0,2.5002576895546187e-06,0.00010474820381394002,0.8340000000000001,33.62061731536436
2301064121,57588.34,1.2489749557718615e-16,9610.031,792.0519,1609.9172,19159.959,13002.4375,1.0,1.0,0.0,4.6782081498019155,0.2022763838552333,1.1,41.830827877557006
2301109255,54412.703,5.442746646544831e-17,11089.543,1198.8735,2786.1406,21170.918,14497.416,1.0,1.0,0.0,2.8385981717870723,0.08752940863909696,1.178,44.63970103535539
2301196197,186.51408,1.3687936664497107e-17,87.87518,1316.7902,2336.911,352.1006,58.10511,0.0,2.0,2.0,0.0016213175368447936,0.022796409362338496,1.488,57.38193781029504
2301269327,38490.74,9.248534498473547e-17,7992.723,7762.6914,11722.55,25802.482,24777.127,0.0,3.0,2.0,2.0009846923241463,0.15438556870942885,1.423,54.93888484122192
2301290261,3262.0225,8.369384823296926e-16,184.99017,1032.1249,2615.836,4897.9775,1458.4651,0.0,2.0,2.0,2.859251936645714,1.3906432913606646,1.008,38.82662893913671
2302196199,167.235,6.983233366245988e-19,378.05505,322.17316,1827.7677,889.0151,111.1915,0.0,2.0,0.0,4.560963513960254e-05,0.0011142617528489662,2.221,83.83433847488604
2302197233,1273.4993,1.1149543914743691e-15,61.248158,58.939842,1402.5767,3046.7861,356.14627,0.0,2.0,0.0,1.542564654491315,1.7874429005715302,1.418,53.650258327652686
